;Capitals;Capitals_0021;Point;-157.365;1.83232;-157.365;1.83232;POINT(-157.365 1.83232);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bairiki</attribute><attribute name="Country" type="C" length="30" dec="0">Kiribati</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">25000</attribute><attribute name="Long" type="N" length="11" dec="0">-157.365</attribute><attribute name="Lat" type="N" length="11" dec="0">1.83232</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0022;Point;49.8149;40.3259;49.8149;40.3259;POINT(49.8149 40.3259);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Baku</attribute><attribute name="Country" type="C" length="30" dec="0">Azerbaijan</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">1115000</attribute><attribute name="Long" type="N" length="11" dec="0">49.8149</attribute><attribute name="Lat" type="N" length="11" dec="0">40.3259</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0023;Point;-7.98784;12.6521;-7.98784;12.6521;POINT(-7.98784 12.6521);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bamako</attribute><attribute name="Country" type="C" length="30" dec="0">Mali</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">750000</attribute><attribute name="Long" type="N" length="11" dec="0">-7.98784</attribute><attribute name="Lat" type="N" length="11" dec="0">12.6521</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0024;Point;114.924;4.90284;114.924;4.90284;POINT(114.924 4.90284);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bandar Seri Begawan</attribute><attribute name="Country" type="C" length="30" dec="0">Brunei Darussalam</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">51000</attribute><attribute name="Long" type="N" length="11" dec="0">114.924</attribute><attribute name="Lat" type="N" length="11" dec="0">4.90284</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0025;Point;100.29;13.4998;100.29;13.4998;POINT(100.29 13.4998);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bangkok</attribute><attribute name="Country" type="C" length="30" dec="0">Thailand</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">5174682</attribute><attribute name="Long" type="N" length="11" dec="0">100.29</attribute><attribute name="Lat" type="N" length="11" dec="0">13.4998</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0026;Point;18.5608;4.36461;18.5608;4.36461;POINT(18.5608 4.36461);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Bangui</attribute><attribute name="Country" type="C" length="30" dec="0">Central African Republic</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">596000</attribute><attribute name="Long" type="N" length="11" dec="0">18.5608</attribute><attribute name="Lat" type="N" length="11" dec="0">4.36461</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0027;Point;-16.59;13.4543;-16.59;13.4543;POINT(-16.59 13.4543);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Banjul</attribute><attribute name="Country" type="C" length="30" dec="0">Gambia</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">44188</attribute><attribute name="Long" type="N" length="11" dec="0">-16.59</attribute><attribute name="Lat" type="N" length="11" dec="0">13.4543</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0028;Point;-61.7265;16.0018;-61.7265;16.0018;POINT(-61.7265 16.0018);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Basse-Terre</attribute><attribute name="Country" type="C" length="30" dec="0">Guadeloupe</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">35000</attribute><attribute name="Long" type="N" length="11" dec="0">-61.7265</attribute><attribute name="Lat" type="N" length="11" dec="0">16.0018</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0029;Point;-62.7084;17.2955;-62.7084;17.2955;POINT(-62.7084 17.2955);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Basseterre</attribute><attribute name="Country" type="C" length="30" dec="0">St.kitts &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Nevis</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">15000</attribute><attribute name="Long" type="N" length="11" dec="0">-62.7084</attribute><attribute name="Lat" type="N" length="11" dec="0">17.2955</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
;Capitals;Capitals_0030;Point;116.389;39.9078;116.389;39.9078;POINT(116.389 39.9078);;EPSG:4326;<attributes><attribute name="Capital" type="C" length="25" dec="0">Beijing</attribute><attribute name="Country" type="C" length="30" dec="0">China</attribute><attribute name="Cap_Pop" type="N" length="8" dec="0">6900000</attribute><attribute name="Long" type="N" length="11" dec="0">116.389</attribute><attribute name="Lat" type="N" length="11" dec="0">39.9078</attribute><attribute name="Scale" type="N" length="11" dec="0">10</attribute></attributes>;
